400	0.018686
401	0.018677
402	0.018661
403	0.01866
404	0.018684
405	0.018718
406	0.018767
407	0.018822
408	0.018889
409	0.018955
410	0.019006
411	0.019046
412	0.019107
413	0.019181
414	0.019269
415	0.019346
416	0.019432
417	0.019513
418	0.019596
419	0.019683
420	0.019765
421	0.01983
422	0.019906
423	0.019983
424	0.020071
425	0.020166
426	0.020238
427	0.020276
428	0.020323
429	0.020384
430	0.020428
431	0.020461
432	0.020509
433	0.020555
434	0.020596
435	0.020633
436	0.02067
437	0.020703
438	0.020734
439	0.020767
440	0.020812
441	0.02087
442	0.020923
443	0.020976
444	0.021023
445	0.021086
446	0.021131
447	0.021182
448	0.021246
449	0.021316
450	0.021391
451	0.021472
452	0.021563
453	0.021657
454	0.021743
455	0.021832
456	0.021915
457	0.022011
458	0.022097
459	0.022173
460	0.022248
461	0.022308
462	0.022357
463	0.022401
464	0.022448
465	0.022503
466	0.022558
467	0.022603
468	0.022643
469	0.022694
470	0.022736
471	0.022766
472	0.022792
473	0.022821
474	0.022849
475	0.022873
476	0.022901
477	0.022936
478	0.022975
479	0.023011
480	0.023055
481	0.023121
482	0.023191
483	0.023276
484	0.023377
485	0.023504
486	0.023644
487	0.02381
488	0.024015
489	0.02425
490	0.024519
491	0.024813
492	0.025152
493	0.025529
494	0.025944
495	0.026413
496	0.026935
497	0.027522
498	0.028172
499	0.028875
500	0.029655
501	0.030499
502	0.031425
503	0.03243
504	0.033515
505	0.034685
506	0.035958
507	0.037339
508	0.0388
509	0.040375
510	0.042051
511	0.043848
512	0.045766
513	0.047796
514	0.049914
515	0.052162
516	0.054462
517	0.056837
518	0.059252
519	0.0617
520	0.064159
521	0.066609
522	0.069041
523	0.0714
524	0.073659
525	0.075796
526	0.077794
527	0.079635
528	0.081287
529	0.082776
530	0.084104
531	0.085253
532	0.086223
533	0.087043
534	0.087708
535	0.088236
536	0.088631
537	0.08894
538	0.089152
539	0.089296
540	0.089325
541	0.089412
542	0.089428
543	0.089446
544	0.089451
545	0.089502
546	0.089539
547	0.08962
548	0.089686
549	0.089793
550	0.089821
551	0.089831
552	0.08976
553	0.089665
554	0.089487
555	0.089225
556	0.088823
557	0.088394
558	0.087826
559	0.087178
560	0.086504
561	0.085741
562	0.084883
563	0.083936
564	0.082905
565	0.081796
566	0.080614
567	0.079365
568	0.078058
569	0.076696
570	0.075331
571	0.073923
572	0.07256
573	0.071238
574	0.069954
575	0.068748
576	0.067577
577	0.066508
578	0.065499
579	0.064552
580	0.06366
581	0.062819
582	0.06203
583	0.061288
584	0.06059
585	0.059964
586	0.059348
587	0.058774
588	0.058261
589	0.057787
590	0.057347
591	0.056965
592	0.056588
593	0.056267
594	0.055975
595	0.055737
596	0.055475
597	0.055241
598	0.055009
599	0.054752
600	0.054501
601	0.054199
602	0.053875
603	0.053509
604	0.053072
605	0.052622
606	0.052108
607	0.051536
608	0.050929
609	0.050295
610	0.049653
611	0.049005
612	0.048352
613	0.047677
614	0.04702
615	0.046374
616	0.045767
617	0.045191
618	0.044647
619	0.044165
620	0.043744
621	0.043364
622	0.04305
623	0.042774
624	0.042534
625	0.042355
626	0.042197
627	0.042084
628	0.041998
629	0.041902
630	0.041821
631	0.04171
632	0.041556
633	0.041358
634	0.041094
635	0.040744
636	0.04033
637	0.039815
638	0.039238
639	0.038588
640	0.037887
641	0.037159
642	0.036401
643	0.03564
644	0.034886
645	0.034158
646	0.033466
647	0.03283
648	0.032247
649	0.031731
650	0.031273
651	0.030883
652	0.030526
653	0.030185
654	0.02984
655	0.029476
656	0.029079
657	0.028639
658	0.028165
659	0.027662
660	0.027143
661	0.026613
662	0.026107
663	0.025633
664	0.025197
665	0.024821
666	0.024499
667	0.024244
668	0.024059
669	0.02393
670	0.023859
671	0.023836
672	0.023859
673	0.023933
674	0.024045
675	0.024192
676	0.024381
677	0.024607
678	0.024876
679	0.025194
680	0.025567
681	0.026013
682	0.02654
683	0.027177
684	0.027972
685	0.028952
686	0.030172
687	0.031713
688	0.033636
689	0.035991
690	0.038854
691	0.042261
692	0.046226
693	0.050763
694	0.055865
695	0.061523
696	0.067671
697	0.074306
698	0.081352
699	0.088739
700	0.096453
701	0.10443
702	0.1125
703	0.12072
704	0.12901
705	0.13732
706	0.14567
707	0.15407
708	0.16253
709	0.17103
710	0.17964
711	0.18831
712	0.1971
713	0.206
714	0.21504
715	0.22419
716	0.2335
717	0.2429
718	0.25238
719	0.26202
720	0.27171
721	0.2815
722	0.29135
723	0.30122
724	0.31108
725	0.32101
726	0.33079
727	0.34056
728	0.35017
729	0.35972
730	0.36913
731	0.3783
732	0.38741
733	0.39629
734	0.40484
735	0.41312
736	0.42111
737	0.42883
738	0.43625
739	0.44336
740	0.4501
741	0.45648
742	0.46253
743	0.46821
744	0.47354
745	0.47856
746	0.48323
747	0.48749
748	0.49144
749	0.49507
750	0.49835
751	0.50158
752	0.50473
753	0.50775
754	0.51066
755	0.51345
756	0.51613
757	0.51869
758	0.52112
759	0.52344
760	0.52563
761	0.52768
762	0.52962
763	0.53142
764	0.53311
765	0.53468
766	0.53612
767	0.53743
768	0.53865
769	0.53973
770	0.54071
771	0.54158
772	0.54235
773	0.54302
774	0.5436
775	0.54407
776	0.54448
777	0.54479
778	0.54502
779	0.54519
780	0.54528
781	0.54533
782	0.54538
783	0.54544
784	0.54549
785	0.54555
786	0.54561
787	0.54568
788	0.54574
789	0.54579
790	0.54585
791	0.5459
792	0.54596
793	0.54601
794	0.54606
795	0.54611
796	0.54617
797	0.54621
798	0.54627
799	0.54632
800	0.54637
801	0.54642
802	0.54646
803	0.54652
804	0.54656
805	0.54661
806	0.54665
807	0.5467
808	0.54676
809	0.54678
810	0.54683
811	0.54686
812	0.5469
813	0.54693
814	0.54697
815	0.54701
816	0.54704
817	0.54706
818	0.54708
819	0.54712
820	0.54715
821	0.54716
822	0.54715
823	0.54718
824	0.5472
825	0.54718
826	0.54711
827	0.54711
828	0.54708
829	0.54699
830	0.54696
831	0.54693
832	0.54686
833	0.54678
834	0.54677
835	0.54677
836	0.54674
837	0.54674
838	0.54676
839	0.54674
840	0.54675
841	0.54677
842	0.54679
843	0.5468
844	0.54683
845	0.54685
846	0.54687
847	0.54689
848	0.54692
849	0.54692
850	0.54696
851	0.54697
852	0.54697
853	0.54699
854	0.54702
855	0.54703
856	0.54702
857	0.54703
858	0.54706
859	0.54705
860	0.54707
861	0.5471
862	0.5471
863	0.54712
864	0.54713
865	0.54712
866	0.54712
867	0.54713
868	0.54716
869	0.54719
870	0.54721
871	0.5472
872	0.54722
873	0.54725
874	0.54724
875	0.54726
876	0.54725
877	0.54725
878	0.54725
879	0.54726
880	0.54723
881	0.54723
882	0.54724
883	0.54722
884	0.54721
885	0.54723
886	0.54723
887	0.54723
888	0.5472
889	0.54721
890	0.54721
891	0.54718
892	0.54717
893	0.54719
894	0.54719
895	0.54719
896	0.54715
897	0.54716
898	0.54716
899	0.54714
900	0.54713
901	0.54712
902	0.54709
903	0.54707
904	0.54708
905	0.54709
906	0.54707
907	0.54703
908	0.547
909	0.54701
910	0.547
911	0.54698
912	0.54689
913	0.54685
914	0.54682
915	0.54681
916	0.54674
917	0.54658
918	0.54649
919	0.54644
920	0.54641
921	0.54626
922	0.54599
923	0.54583
924	0.54571
925	0.54555
926	0.5454
927	0.54527
928	0.54499
929	0.5445
930	0.54419
931	0.54399
932	0.54372
933	0.54345
934	0.54325
935	0.54293
936	0.54236
937	0.54188
938	0.54156
939	0.54132
940	0.5408
941	0.53991
942	0.5394
943	0.53907
944	0.53859
945	0.53798
946	0.53738
947	0.53688
948	0.53643
949	0.53545
950	0.53379
951	0.53273
952	0.53202
953	0.53104
954	0.52995
955	0.52898
956	0.52812
957	0.5273
958	0.52663
959	0.5261
960	0.52544
961	0.52457
962	0.52417
963	0.52407
964	0.52391
965	0.5237
966	0.52353
967	0.52342
968	0.52335
969	0.52329
970	0.52321
971	0.52314
972	0.5231
973	0.52304
974	0.52296
975	0.52295
976	0.52299
977	0.52303
978	0.52311
979	0.52323
980	0.52337
981	0.52351
982	0.52365
983	0.5238
984	0.52398
985	0.52416
986	0.52437
987	0.52458
988	0.52481
989	0.52503
990	0.52528
991	0.52561
992	0.52593
993	0.5262
994	0.52645
995	0.52677
996	0.52712
997	0.52746
998	0.52778
999	0.52809
1000	0.52842
1001	0.52879
1002	0.52915
1003	0.52946
1004	0.52977
1005	0.53012
1006	0.53046
1007	0.53083
1008	0.53121
1009	0.53158
1010	0.53197
1011	0.53236
1012	0.53274
1013	0.53309
1014	0.53343
1015	0.53377
1016	0.53411
1017	0.53446
1018	0.53484
1019	0.53526
1020	0.5357
1021	0.53611
1022	0.5365
1023	0.53689
1024	0.53727
1025	0.53763
1026	0.53797
1027	0.53833
1028	0.53875
1029	0.53915
1030	0.53951
1031	0.53973
1032	0.53992
1033	0.54013
1034	0.54045
1035	0.54079
1036	0.54109
1037	0.54137
1038	0.54167
1039	0.54197
1040	0.54223
1041	0.54249
1042	0.54276
1043	0.54301
1044	0.54321
1045	0.54337
1046	0.54355
1047	0.54382
1048	0.54407
1049	0.54426
1050	0.54442
1051	0.5446
1052	0.5448
1053	0.545
1054	0.54517
1055	0.54529
1056	0.54538
1057	0.54546
1058	0.54556
1059	0.54567
1060	0.54582
1061	0.54597
1062	0.54608
1063	0.54614
1064	0.5462
1065	0.54626
1066	0.54631
1067	0.54639
1068	0.54644
1069	0.54648
1070	0.54653
1071	0.54655
1072	0.54658
1073	0.5466
1074	0.54661
1075	0.54659
1076	0.54653
1077	0.54649
1078	0.5465
1079	0.54651
1080	0.5465
1081	0.54643
1082	0.54633
1083	0.5462
1084	0.54607
1085	0.54599
1086	0.54593
1087	0.54587
1088	0.54577
1089	0.54564
1090	0.54549
1091	0.54534
1092	0.54525
1093	0.54518
1094	0.54507
1095	0.54492
1096	0.54469
1097	0.54443
1098	0.54418
1099	0.54404
1100	0.54396
1101	0.54381
1102	0.54358
1103	0.54334
1104	0.54319
1105	0.54306
1106	0.54292
1107	0.54267
1108	0.54242
1109	0.54224
1110	0.54209
1111	0.5419
1112	0.54161
1113	0.54138
1114	0.54135
1115	0.5414
1116	0.54133
1117	0.54109
1118	0.54078
1119	0.54055
1120	0.54033
1121	0.54003
1122	0.5396
